visitNumber,visitId,visitStart,date,hits1,newVisits,timeOnSite,transactionRevenue,referralPath,browser,deviceCategory,isMobile,city,country,region,pageTitle,fullVisitorId,channelGrouping,socialEngagementType
2.0,1472961247.0,03:54:07,09/03/2016,5,0,33,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,6.60685E+17,Direct,Not Socially Engaged
1.0,1486946649.0,00:44:09,02/12/2017,5,1,65,0,,Chrome,desktop,false,Toronto,Canada,North America,Home,4.6183E+18,Organic Search,Not Socially Engaged
2.0,1486923046.0,18:10:46,02/12/2017,5,0,202,0,,Chrome,mobile,true,Mountain View,United States,North America,Home,8.37954E+18,Display,Not Socially Engaged
1.0,1486949681.0,01:34:41,02/12/2017,5,1,153,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Home,7.07023E+17,Direct,Not Socially Engaged
1.0,1486908177.0,14:02:57,02/12/2017,5,1,1006,0,,Chrome,desktop,false,Tel Aviv-Yafo,Israel,,Home,,,
1.0,1472922366.0,17:06:06,09/03/2016,5,1,108,0,,Firefox,desktop,false,not available in demo dataset,United States,North America,Home,,,
1.0,1486943013.0,23:43:33,02/12/2017,5,1,139,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Home,1.6968E+18,Direct,Not Socially Engaged
1.0,1472914019.0,14:46:59,09/03/2016,5,1,32,0,,Internet Explorer,desktop,false,not available in demo dataset,Belgium,EMEA,Home,,,
1.0,1486937578.0,22:12:58,02/12/2017,5,1,329,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,5.76747E+18,Direct,Not Socially Engaged
1.0,1500747161.0,18:12:41,07/22/2017,5,1,348,0,,Chrome,desktop,false,San Francisco,United States,North America,Home,7.5012E+17,Direct,Not Socially Engaged
2.0,1486894619.0,10:16:59,02/12/2017,5,0,83,0,,Chrome,desktop,false,not available in demo dataset,Germany,EMEA,Home,,,
1.0,1472941724.0,22:28:44,09/03/2016,5,1,77,0,,Chrome,mobile,true,San Diego,United States,North America,Home,,,
1.0,1500728221.0,12:57:01,07/22/2017,5,1,185,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,6.4878E+18,Direct,Not Socially Engaged
2.0,1500768898.0,00:14:58,07/22/2017,5,0,309,0,,Safari,mobile,true,San Jose,United States,North America,Home,9.62025E+17,Direct,Not Socially Engaged
1.0,1472920864.0,16:41:04,09/03/2016,5,1,81,0,/permissions/using-the-logo.html,Chrome,desktop,false,not available in demo dataset,Italy,EMEA,Home,,,
2.0,1486919244.0,17:07:24,02/12/2017,5,0,1265,0,,Chrome,desktop,false,Gothenburg,Sweden,EMEA,Home,8.06238E+16,Direct,Not Socially Engaged
1.0,1486972240.0,07:50:40,02/12/2017,5,1,68,0,,Safari,mobile,true,San Jose,United States,North America,Home,,,
1.0,1472960775.0,03:46:15,09/03/2016,5,1,92,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,,,
1.0,1500774794.0,01:53:14,07/22/2017,5,1,97,0,,Chrome,desktop,false,not available in demo dataset,Spain,EMEA,Home,,,
1.0,1500739649.0,16:07:29,07/22/2017,5,1,87,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Home,9.14031E+18,Organic Search,Not Socially Engaged
1.0,1486934641.0,21:24:01,02/12/2017,5,1,143,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Home,9.88521E+18,Direct,Not Socially Engaged
1.0,1472910903.0,13:55:03,09/03/2016,5,1,10,0,/permissions/using-the-logo.html,Chrome,mobile,true,not available in demo dataset,Netherlands,EMEA,Home,7.78189E+18,Referral,Not Socially Engaged
19.0,1486892310.0,09:38:30,02/12/2017,5,0,98,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,,,
1.0,1500745597.0,17:46:37,07/22/2017,5,1,1616,0,/spreadsheets/d/1esbw1p3htF3S-iA57UNl5HuFJbjpXaRuiAwzxzKDasw/edit,Chrome,desktop,false,San Francisco,United States,North America,Home,6.7152E+18,Referral,Not Socially Engaged
1.0,1486953013.0,02:30:13,02/12/2017,5,1,145,0,,Internet Explorer,desktop,false,(not set),Singapore,APAC,Home,1.27732E+18,Organic Search,Not Socially Engaged
6.0,1500741342.0,16:35:42,07/22/2017,5,0,75,0,/,Chrome,desktop,false,Mountain View,United States,North America,Home,7.20216E+16,Referral,Not Socially Engaged
2.0,1500743392.0,17:09:52,07/22/2017,5,0,253,0,,Chrome,mobile,true,San Francisco,United States,North America,Home,3.70903E+18,Direct,Not Socially Engaged
1.0,1486959286.0,04:14:46,02/12/2017,5,1,475,0,/analytics/web/inpage_launch,Chrome,desktop,false,not available in demo dataset,Saudi Arabia,,Home,9.56095E+17,Referral,Not Socially Engaged
1.0,1500755496.0,20:31:39,07/22/2017,5,1,54,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,2.19374E+18,Direct,Not Socially Engaged
1.0,1472934633.0,20:30:33,09/03/2016,5,1,73,0,/,Chrome,desktop,false,not available in demo dataset,Ireland,EMEA,Home,,,
3.0,1486955675.0,03:14:35,02/12/2017,5,0,121,0,/,Chrome,desktop,false,Sunnyvale,United States,North America,Page Unavailable,6.58973E+18,Referral,Not Socially Engaged
2.0,1486953870.0,02:44:30,02/12/2017,5,0,144,0,/,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Page Unavailable,6.77242E+18,Referral,Not Socially Engaged
2.0,1486915744.0,16:09:04,02/12/2017,5,0,497,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,Page Unavailable,9.88034E+18,Referral,Not Socially Engaged
2.0,1486895779.0,10:36:19,02/12/2017,5,0,39,0,/analytics/web/,Chrome,desktop,false,not available in demo dataset,France,EMEA,Shopping Cart,6.07883E+18,Referral,Not Socially Engaged
1.0,1500726795.0,12:33:15,07/22/2017,5,1,209,0,,Chrome,desktop,false,(not set),Palestine,,Shopping Cart,8.86995E+18,Direct,Not Socially Engaged
1.0,1486889600.0,08:53:20,02/12/2017,5,1,49,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,The Google Merchandise Store - Log In,5.79136E+18,Direct,Not Socially Engaged
2.0,1486946156.0,00:35:56,02/12/2017,5,0,65,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,The Google Merchandise Store - Log In,6.22079E+18,Referral,Not Socially Engaged
1.0,1486949991.0,01:39:51,02/12/2017,5,1,60,0,,Safari,mobile,true,Los Angeles,United States,North America,The Google Merchandise Store - Log In,2.96813E+17,Direct,Not Socially Engaged
4.0,1486928772.0,19:46:12,02/12/2017,5,0,194,0,,Chrome,desktop,false,Sunnyvale,United States,North America,The Google Merchandise Store - Log In,4.10038E+18,Paid Search,Not Socially Engaged
4.0,1500721731.0,11:08:51,07/22/2017,5,0,22,0,/mail/u/0/,Chrome,desktop,false,Sofia,Bulgaria,,Store search results,1.77625E+18,Referral,Not Socially Engaged
3.0,1486954094.0,02:48:14,02/12/2017,5,0,29,0,,Chrome,desktop,false,not available in demo dataset,Argentina,South America,Google Bongo Cupholder Bluetooth Speaker,6.26299E+18,Direct,Not Socially Engaged
1.0,1472933344.0,20:09:04,09/03/2016,5,1,78,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Bags,,,
1.0,1486926252.0,19:04:12,02/12/2017,5,1,135,0,,Chrome,desktop,false,not available in demo dataset,Malta,,Bags | Google Merchandise Store,,,
8.0,1486957537.0,03:45:37,02/12/2017,5,0,122,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Apparel | Google Merchandise Store,4.13818E+18,Organic Search,Not Socially Engaged
1.0,1486916984.0,16:29:44,02/12/2017,5,1,103,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Apparel | Google Merchandise Store,4.59089E+17,Organic Search,Not Socially Engaged
1.0,1486936683.0,21:58:03,02/12/2017,5,1,48,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,Drinkware | Google Merchandise Store,9.96059E+18,Organic Search,Not Socially Engaged
1.0,1486918398.0,16:53:18,02/12/2017,5,1,22,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Drinkware | Google Merchandise Store,6.84268E+18,Direct,Not Socially Engaged
2.0,1500751119.0,19:18:39,07/22/2017,5,0,101,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Accessories | Google Merchandise Store,9.79447E+18,Display,Not Socially Engaged
1.0,1500778664.0,02:57:44,07/22/2017,5,1,116,0,,Internet Explorer,desktop,false,not available in demo dataset,Taiwan,APAC,Page Unavailable,8.51267E+16,Direct,Not Socially Engaged
1.0,1472916945.0,15:35:45,09/03/2016,5,1,1467,0,,Chrome,desktop,false,not available in demo dataset,Norway,,Men's,4.08158E+18,Direct,Not Socially Engaged
1.0,1472898446.0,10:27:26,09/03/2016,5,1,121,0,,Safari,mobile,true,Jakarta,Indonesia,APAC,Men's,,,
1.0,1486926126.0,19:02:06,02/12/2017,5,1,38,0,,Safari,mobile,true,San Francisco,United States,North America,Headgear | Apparel | Google Merchandise Store,3.57504E+18,Organic Search,Not Socially Engaged
1.0,1486906552.0,13:35:52,02/12/2017,5,1,18,0,,Chrome,desktop,false,not available in demo dataset,Taiwan,APAC,Android | Shop by Brand | Google Merchandise Store,7.29064E+17,Direct,Not Socially Engaged
7.0,1486925015.0,18:43:35,02/12/2017,5,0,2008,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Android | Shop by Brand | Google Merchandise Store,6.97332E+18,Organic Search,Not Socially Engaged
1.0,1500754019.0,20:06:59,07/22/2017,5,1,108,0,,Chrome,desktop,false,not available in demo dataset,Chile,,YouTube | Shop by Brand | Google Merchandise Store,6.19746E+18,Organic Search,Not Socially Engaged
1.0,1486942492.0,23:34:52,02/12/2017,5,1,121,0,,Safari,mobile,true,not available in demo dataset,Canada,North America,YouTube | Shop by Brand | Google Merchandise Store,6.55671E+18,Organic Search,Not Socially Engaged
1.0,1486918994.0,17:03:14,02/12/2017,5,1,79,0,,Safari,mobile,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,,,
1.0,1500725371.0,12:09:31,07/22/2017,5,1,128,0,,Chrome,desktop,false,Ho Chi Minh City,Vietnam,,YouTube | Shop by Brand | Google Merchandise Store,8.69683E+18,Organic Search,Not Socially Engaged
1.0,1500791115.0,06:25:15,07/22/2017,5,1,95,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,,,
1.0,1500764132.0,22:55:32,07/22/2017,5,1,5,0,,Chrome,desktop,false,not available in demo dataset,Egypt,,YouTube | Shop by Brand | Google Merchandise Store,4.43817E+18,Organic Search,Not Socially Engaged
1.0,1486919849.0,17:17:29,02/12/2017,5,1,98,0,,Safari,tablet,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,4.30027E+17,Organic Search,Not Socially Engaged
1.0,1500773265.0,01:27:45,07/22/2017,5,1,218,0,,Chrome,desktop,false,not available in demo dataset,Mexico,Central America,YouTube | Shop by Brand | Google Merchandise Store,1.53651E+18,Organic Search,Not Socially Engaged
1.0,1486922866.0,18:07:46,02/12/2017,5,1,51,0,,Safari,tablet,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,4.54823E+18,Organic Search,Not Socially Engaged
1.0,1486908997.0,14:16:37,02/12/2017,5,1,63,0,,Chrome,desktop,false,not available in demo dataset,Spain,EMEA,YouTube | Shop by Brand | Google Merchandise Store,,,
1.0,1500734599.0,14:43:19,07/22/2017,5,1,98,0,,Safari,mobile,true,not available in demo dataset,United Kingdom,EMEA,YouTube | Shop by Brand | Google Merchandise Store,,,
1.0,1500737602.0,15:33:22,07/22/2017,5,1,59,0,,Safari,mobile,true,not available in demo dataset,Germany,EMEA,YouTube | Shop by Brand | Google Merchandise Store,8.04111E+18,Organic Search,Not Socially Engaged
1.0,1486965714.0,06:01:54,02/12/2017,5,1,121,0,,Chrome,desktop,false,Brisbane,Australia,APAC,YouTube | Shop by Brand | Google Merchandise Store,5.33526E+18,Organic Search,Not Socially Engaged
1.0,1486918890.0,17:01:30,02/12/2017,5,1,145,0,,Safari,desktop,false,not available in demo dataset,Germany,EMEA,YouTube | Shop by Brand | Google Merchandise Store,7.86678E+18,Organic Search,Not Socially Engaged
1.0,1500715526.0,09:25:26,07/22/2017,5,1,23,0,,Safari,mobile,true,not available in demo dataset,Denmark,,YouTube | Shop by Brand | Google Merchandise Store,8.63051E+18,Organic Search,Not Socially Engaged
1.0,1486972257.0,07:50:57,02/12/2017,5,1,72,0,,Firefox,desktop,false,Brisbane,Australia,APAC,YouTube | Shop by Brand | Google Merchandise Store,,,
1.0,1486920629.0,17:30:29,02/12/2017,5,1,49,0,,Safari,tablet,true,not available in demo dataset,Denmark,,YouTube | Shop by Brand | Google Merchandise Store,8.14065E+17,Organic Search,Not Socially Engaged
1.0,1500752234.0,19:37:14,07/22/2017,5,1,48,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,6.21829E+18,Organic Search,Not Socially Engaged
1.0,1486947603.0,01:00:03,02/12/2017,5,1,62,0,,Safari,desktop,false,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,9.3375E+18,Organic Search,Not Socially Engaged
1.0,1500729165.0,13:12:45,07/22/2017,5,1,31,0,,Safari,mobile,true,not available in demo dataset,Argentina,South America,YouTube | Shop by Brand | Google Merchandise Store,6.73477E+18,Direct,Not Socially Engaged
1.0,1500783650.0,04:20:50,07/22/2017,5,1,102,0,,Safari,tablet,true,not available in demo dataset,United States,North America,YouTube | Shop by Brand | Google Merchandise Store,,,
1.0,1472885221.0,07:02:35,09/03/2016,5,1,10,0,/analytics/web/,Chrome,desktop,false,(not set),Taiwan,APAC,Shop by Brand,3.96387E+17,Referral,Not Socially Engaged
1.0,1500738981.0,15:56:21,07/22/2017,5,1,14,0,,Chrome,desktop,false,not available in demo dataset,Belgium,EMEA,Men's T-Shirts | Apparel | Google Merchandise Store,8.03336E+17,Organic Search,Not Socially Engaged
1.0,1500732739.0,14:12:19,07/22/2017,5,1,165,0,,Chrome,desktop,false,(not set),United States,North America,Men's T-Shirts | Apparel | Google Merchandise Store,1.14757E+17,Organic Search,Not Socially Engaged
4.0,1500757688.0,21:08:08,07/22/2017,5,0,78,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Men's T-Shirts | Apparel | Google Merchandise Store,1.75131E+18,Organic Search,Not Socially Engaged
3.0,1500759222.0,21:33:42,07/22/2017,5,0,26,0,,Opera,desktop,false,not available in demo dataset,India,APAC,Men's T-Shirts | Apparel | Google Merchandise Store,8.84016E+16,Organic Search,Not Socially Engaged
1.0,1500715102.0,09:18:22,07/22/2017,5,1,122,0,,Chrome,desktop,false,not available in demo dataset,Indonesia,APAC,Men's T-Shirts | Apparel | Google Merchandise Store,,,
1.0,1500785415.0,04:50:15,07/22/2017,5,1,68,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Men's T-Shirts | Apparel | Google Merchandise Store,6.51012E+18,Organic Search,Not Socially Engaged
1.0,1486950624.0,01:50:24,02/12/2017,5,1,291,0,,Safari,mobile,true,Amsterdam,Netherlands,EMEA,Men's T-Shirts | Apparel | Google Merchandise Store,,,
1.0,1472945080.0,23:24:40,09/03/2016,5,1,206,0,,Safari,desktop,false,not available in demo dataset,Spain,EMEA,Men's-T-Shirts,,,
1.0,1472894603.0,09:23:23,09/03/2016,5,1,57,0,,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Men's-T-Shirts,,,
1.0,1472933925.0,20:18:45,09/03/2016,5,1,13,0,,Chrome,desktop,false,Philadelphia,United States,North America,Men's-T-Shirts,1.09392E+18,Organic Search,Not Socially Engaged
1.0,1472901161.0,11:12:41,09/03/2016,5,1,25,0,,Chrome,desktop,false,not available in demo dataset,Italy,EMEA,Men's-T-Shirts,8.21459E+17,Organic Search,Not Socially Engaged
3.0,1472921513.0,16:51:53,09/03/2016,5,0,812,0,,Chrome,desktop,false,not available in demo dataset,Colombia,,Men's-T-Shirts,,,
1.0,1472952630.0,01:30:30,09/03/2016,5,1,22,0,,Safari,mobile,true,not available in demo dataset,Japan,APAC,Men's-T-Shirts,3.60308E+18,Organic Search,Not Socially Engaged
3.0,1472907555.0,12:59:15,09/03/2016,5,0,55,0,,Chrome,mobile,true,London,United Kingdom,EMEA,Men's-T-Shirts,3.38661E+18,Organic Search,Not Socially Engaged
1.0,1472921964.0,16:59:24,09/03/2016,5,1,173,0,,Firefox,desktop,false,not available in demo dataset,Brazil,South America,Men's-T-Shirts,,,
1.0,1472891964.0,08:39:24,09/03/2016,5,1,87,0,,Chrome,desktop,false,not available in demo dataset,South Africa,,Men's-T-Shirts,,,
1.0,1472919592.0,16:19:52,09/03/2016,5,1,88,0,,Chrome,desktop,false,not available in demo dataset,Malaysia,,Men's-T-Shirts,,,
1.0,1472945939.0,23:38:59,09/03/2016,5,1,66,0,,Edge,desktop,false,not available in demo dataset,United States,North America,Men's-T-Shirts,,,
1.0,1500783663.0,04:21:03,07/22/2017,5,1,303,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Women's T-Shirts | Apparel | Google Merchandise Store,3.66412E+18,Organic Search,Not Socially Engaged
1.0,1486893434.0,09:57:14,02/12/2017,5,1,54,0,,Chrome,desktop,false,not available in demo dataset,France,EMEA,The Google Merchandise Store/Windup Android,8.76187E+18,Organic Search,Not Socially Engaged
1.0,1486932494.0,20:48:14,02/12/2017,5,1,768,0,,Opera,desktop,false,not available in demo dataset,Nigeria,,Accessories | Electronics | Google Merchandise Store,,,
2.0,1500786550.0,05:09:10,07/22/2017,5,0,1672,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Badge Holder,6.56841E+18,Paid Search,Not Socially Engaged
1.0,1500740682.0,16:24:42,07/22/2017,5,1,29,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Snapback Hat Black,9.40411E+18,Organic Search,Not Socially Engaged
1.0,1500728798.0,13:06:38,07/22/2017,5,1,1028,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Men's 100% Cotton Short Sleeve Hero Tee Red,1.68198E+18,Direct,Not Socially Engaged
1.0,1500745678.0,17:47:58,07/22/2017,5,1,254,0,,Chrome,mobile,true,Atlanta,United States,North America,The Google Merchandise Store/Google G Noise-reducing Bluetooth Headphones,4.22673E+18,Organic Search,Not Socially Engaged
1.0,1486919175.0,17:06:15,02/12/2017,6,1,446,0,,Safari,mobile,true,Gothenburg,Sweden,EMEA,Google Online Store,3.02957E+18,Organic Search,Not Socially Engaged
1.0,1500767177.0,23:46:17,07/22/2017,6,1,279,0,,Chrome,mobile,true,San Diego,United States,North America,Google Online Store,9.96781E+18,Organic Search,Not Socially Engaged
1.0,1472953753.0,01:49:13,09/03/2016,6,1,38,0,,Chrome,mobile,true,San Francisco,United States,North America,Google Online Store,8.86905E+18,Organic Search,Not Socially Engaged
1.0,1472939949.0,21:59:09,09/03/2016,6,1,260,0,,Safari,mobile,true,London,United Kingdom,EMEA,Google Online Store,2.38098E+18,Organic Search,Not Socially Engaged
1.0,1486950552.0,01:49:12,02/12/2017,6,1,100,0,,Chrome,desktop,false,Sunnyvale,United States,North America,Google Online Store,9.53765E+18,Organic Search,Not Socially Engaged
3.0,1486928199.0,19:36:39,02/12/2017,6,0,40,0,,Chrome,tablet,true,not available in demo dataset,Czechia,,Google Online Store,3.27304E+18,Organic Search,Not Socially Engaged
1.0,1472940016.0,22:00:16,09/03/2016,6,1,170,0,,Chrome,desktop,false,Montreal,Canada,North America,Google Online Store,,,
1.0,1472963515.0,04:31:55,09/03/2016,6,1,52,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Google Online Store,9.54704E+18,Organic Search,Not Socially Engaged
1.0,1486947179.0,00:52:59,02/12/2017,6,1,691,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1500758719.0,21:25:19,07/22/2017,6,1,138,0,,Safari,mobile,true,London,United Kingdom,EMEA,Google Online Store,2.68672E+18,Organic Search,Not Socially Engaged
1.0,1472952559.0,01:29:19,09/03/2016,6,1,80,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1486913423.0,15:30:23,02/12/2017,6,1,507,0,,Chrome,mobile,true,not available in demo dataset,Canada,North America,Google Online Store,8.44743E+18,Organic Search,Not Socially Engaged
2.0,1472935089.0,20:38:09,09/03/2016,6,0,149,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1472968823.0,06:00:23,09/03/2016,6,1,93,0,,Safari,mobile,true,not available in demo dataset,Egypt,,Google Online Store,,,
1.0,1486962449.0,05:07:29,02/12/2017,6,1,78,0,,Chrome,mobile,true,not available in demo dataset,Canada,North America,Google Online Store,8.77976E+18,Organic Search,Not Socially Engaged
17.0,1486957350.0,03:42:30,02/12/2017,6,0,615,0,,Chrome,desktop,false,(not set),Singapore,APAC,Google Online Store,,,
1.0,1472891576.0,08:32:56,09/03/2016,6,1,135,0,,Chrome,desktop,false,not available in demo dataset,New Zealand,,Google Online Store,4.62255E+18,Organic Search,Not Socially Engaged
1.0,1472972244.0,06:57:24,09/03/2016,6,1,144,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1486966017.0,06:06:57,02/12/2017,6,1,263,0,,Chrome,desktop,false,Los Angeles,United States,North America,Google Online Store,2.43804E+18,Direct,Not Socially Engaged
1.0,1500722175.0,11:16:15,07/22/2017,6,1,671,0,,Chrome,desktop,false,not available in demo dataset,Ireland,EMEA,Google Online Store,9.38422E+18,Organic Search,Not Socially Engaged
1.0,1486951764.0,02:09:24,02/12/2017,6,1,54,0,/od/Things-To-Do-in-Silicon-Valley/fl/How-To-Visit-the-Googleplex-the-Google-Head-Office-in-Mountain-View.htm,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,5.51886E+18,Referral,Not Socially Engaged
1.0,1500760853.0,22:00:53,07/22/2017,6,1,125,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1472896410.0,09:53:30,09/03/2016,6,1,63,0,,Edge,desktop,false,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1472930661.0,19:24:21,09/03/2016,6,1,72,0,,Chrome,desktop,false,not available in demo dataset,Canada,North America,Google Online Store,,,
1.0,1500749437.0,18:50:37,07/22/2017,6,1,322,0,,Internet Explorer,desktop,false,not available in demo dataset,Sweden,EMEA,Google Online Store,4.50365E+17,Organic Search,Not Socially Engaged
1.0,1486961391.0,04:49:51,02/12/2017,6,1,36,0,,Chrome,desktop,false,not available in demo dataset,South Korea,,Google Online Store,6.25752E+18,Organic Search,Not Socially Engaged
1.0,1486892834.0,09:47:14,02/12/2017,6,1,89,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Google Online Store,1.31502E+17,Organic Search,Not Socially Engaged
1.0,1472928141.0,18:42:21,09/03/2016,6,1,160,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1486887168.0,08:12:48,02/12/2017,6,1,196,0,,Chrome,tablet,true,not available in demo dataset,United States,North America,Google Online Store,6.49992E+17,Organic Search,Not Socially Engaged
1.0,1472928030.0,18:40:30,09/03/2016,6,1,246,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Google Online Store,,,
1.0,1472957339.0,02:48:59,09/03/2016,6,1,72,0,,Safari,desktop,false,San Diego,United States,North America,Google Online Store,,,
3.0,1500727221.0,12:40:21,07/22/2017,6,0,121,0,,Chrome,mobile,true,San Jose,United States,North America,Google Online Store,2.72374E+16,Paid Search,Not Socially Engaged
1.0,1472901328.0,11:15:28,09/03/2016,6,1,56,0,,Internet Explorer,desktop,false,Toronto,Canada,North America,Google Online Store,2.01558E+18,Direct,Not Socially Engaged
1.0,1472937967.0,21:26:07,09/03/2016,6,1,33,0,,Chrome,mobile,true,San Francisco,United States,North America,Google Online Store,,,
1.0,1486939874.0,22:51:14,02/12/2017,6,1,84,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,Google Online Store,9.00052E+18,Organic Search,Not Socially Engaged
1.0,1500747100.0,18:11:40,07/22/2017,6,1,35,0,,Chrome,mobile,true,San Francisco,United States,North America,Google Online Store,3.34795E+18,Organic Search,Not Socially Engaged
13.0,1472935746.0,20:49:06,09/03/2016,6,0,157,0,/s/custom_squish,YaBrowser,desktop,false,not available in demo dataset,Russia,EMEA,Google Online Store,,,
1.0,1472886117.0,07:01:57,09/03/2016,6,1,22,0,,Safari,mobile,true,Los Angeles,United States,North America,Google Online Store,,,
1.0,1472927773.0,18:36:13,09/03/2016,6,1,56,0,,Chrome,mobile,true,not available in demo dataset,Canada,North America,Google Online Store,4.35988E+18,Organic Search,Not Socially Engaged
1.0,1472911238.0,14:00:38,09/03/2016,6,1,46,0,,BlackBerry,mobile,true,Quezon City,Philippines,,Home,1.58824E+18,Organic Search,Not Socially Engaged
1.0,1500743084.0,17:04:44,07/22/2017,6,1,364,0,,Chrome,desktop,false,Bogota,Colombia,,Home,6.47206E+18,Direct,Not Socially Engaged
1.0,1500765572.0,23:19:32,07/22/2017,6,1,161,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,,,
1.0,1472971246.0,06:40:46,09/03/2016,6,1,109,0,,Chrome,desktop,false,Sunnyvale,United States,North America,Home,,,
1.0,1486893532.0,09:58:52,02/12/2017,6,1,795,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Home,,,
2.0,1500746266.0,17:57:46,07/22/2017,6,0,150,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,9.95677E+17,Referral,Not Socially Engaged
10.0,1486963968.0,05:32:48,02/12/2017,6,0,43,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,,,
2.0,1500750885.0,19:14:45,07/22/2017,6,0,1473,0,/,Chrome,desktop,false,London,United Kingdom,EMEA,Home,,,
1.0,1486921646.0,17:47:26,02/12/2017,6,1,130,0,,Chrome,desktop,false,not available in demo dataset,Canada,North America,Home,,,
1.0,1472911311.0,14:01:51,09/03/2016,6,1,140,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Home,,,
1.0,1486916659.0,16:24:19,02/12/2017,6,1,59,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,Home,3.39238E+18,Direct,Not Socially Engaged
1.0,1472921109.0,16:45:09,09/03/2016,6,1,118,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Home,,,
1.0,1486949837.0,01:37:17,02/12/2017,6,1,92,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Home,,,
1.0,1472930505.0,19:21:45,09/03/2016,6,1,38,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,Home,,,
1.0,1500734042.0,14:34:02,07/22/2017,6,1,864,0,/analytics/web/,Chrome,desktop,false,La Victoria,Peru,,Home,7.13961E+18,Referral,Not Socially Engaged
1.0,1500741513.0,16:38:33,07/22/2017,6,1,543,0,,Safari,mobile,true,not available in demo dataset,Italy,EMEA,Home,4.16392E+18,Direct,Not Socially Engaged
3.0,1486955672.0,03:14:32,02/12/2017,6,0,132,0,,Chrome,mobile,true,Chicago,United States,North America,Home,,,
3.0,1486919370.0,17:09:30,02/12/2017,6,0,264,0,,Chrome,desktop,false,Copenhagen,Denmark,,Home,2.28861E+18,Organic Search,Not Socially Engaged
1.0,1486925188.0,18:46:28,02/12/2017,6,1,171,0,/prizes/,Firefox,desktop,false,not available in demo dataset,United States,North America,Home,,,
1.0,1486892246.0,09:37:26,02/12/2017,6,1,227,0,,Firefox,desktop,false,not available in demo dataset,Germany,EMEA,Home,,,
3.0,1500789039.0,05:50:39,07/22/2017,6,0,167,0,/,Chrome,desktop,false,San Jose,United States,North America,Home,,,
